Order ID,Order Date,Customer Name,Order Status,Delivery Date,Shipment Mode,Order Value,Product Description,Project Code,Tracking ID,Customer Email,Shipping Address,Payment Status,Order Total,Tracking URL,Order Priority,Customer Rating,Product ID,Shipping Cost,Return Status,Discount Applied,Payment Method,Coupon Code,Billing Address,Gift Option,Estimated Delivery Date,Shipping Carrier,Tracking Status
MV848M0PW9,2023-12-10,Customer_CM2JQ,Processing,2023-12-20,Sea,441.17,Product_YFYPB,BD1GY,9GXJUT5U,I7CON@example.com,"VRJTDAJFNC Street, City, Country",Paid,603.81,www.example.com/21RDM,Medium,5,MWV0TX0R,22.73,Not Returned,Yes,Bank Transfer,CODE6473,"7HEQX1O4HB Street, City, Country",No,2023-12-20,UPS,Out for Delivery
FBPTHUOYIL,2023-12-15,Customer_PR0WD,Processing,2023-12-20,Sea,144.24,Product_EIYXY,61JBL,ZLRUB8A2,BAHHY@example.com,"YIGEGPC12D Street, City, Country",Paid,916.23,www.example.com/5NWRO,Medium,4,7PH9RBMZ,36.85,Returned,No,Credit Card,CODE2157,"FM8SPC5ENT Street, City, Country",No,2023-12-10,DHL,Delivered
BZCUUJ3SUR,2023-12-10,Customer_EGQQI,Processing,2023-12-20,Land,265.44,Product_WM8CQ,TNBOA,JNCK9G3V,V4P78@example.com,"76HLHTE093 Street, City, Country",Unpaid,445.48,www.example.com/6MQQO,Medium,4,M0B4DHJE,38.76,Not Returned,Yes,PayPal,CODE2707,"QEZ3SW05ZU Street, City, Country",No,2023-12-15,UPS,Delivered
A42JV35CO1,2023-12-15,Customer_UCHWP,Processing,2023-12-20,Land,156.59,Product_RA2X1,8W9H1,LTD4NGN6,UDNG4@example.com,"NKXU5EMXTT Street, City, Country",Unpaid,700.51,www.example.com/CVY4R,Medium,3,I72Q7Q8X,33.66,Not Returned,No,Bank Transfer,CODE9450,"I21O9H4GN4 Street, City, Country",Yes,2023-12-10,UPS,Delivered
WE89907QW0,2023-12-15,Customer_XZ4DF,Delivered,2023-12-20,Sea,236.96,Product_C02TW,1YT6M,8V1HL1WQ,FY2H2@example.com,"AS7HEE90XH Street, City, Country",Unpaid,224.74,www.example.com/63GY6,Medium,5,803F2PKC,41.97,Returned,Yes,Credit Card,CODE6748,"LXO89LM6S7 Street, City, Country",No,2023-12-20,FedEx,Delivered
FOOZR74U4L,2023-12-01,Customer_NCNBU,Processing,2023-12-10,Sea,469.68,Product_VQWB8,9P6S5,NQF2FSM8,VICTB@example.com,"ZQ1SMML3Q8 Street, City, Country",Paid,62.78,www.example.com/VZ152,Low,1,DU4G0D64,18.2,Returned,No,Bank Transfer,CODE3159,"JO70ES16DG Street, City, Country",Yes,2023-12-10,DHL,Out for Delivery
6HANCRS3AE,2023-12-10,Customer_FCGP7,Delivered,2023-12-15,Land,138.66,Product_WNBPU,ASMUN,M6X85P38,D1E2H@example.com,"L394PUET23 Street, City, Country",Paid,361.63,www.example.com/MJIMU,Low,2,N4LYQ2OY,44.79,Not Returned,Yes,Credit Card,CODE2224,"0CD2K4HSOA Street, City, Country",No,2023-12-20,FedEx,In Transit
FN1LK790E1,2023-12-10,Customer_1ZSRU,Delivered,2023-12-15,Sea,133.9,Product_TYMYK,5RQ57,4M6EQI7M,5OKGU@example.com,"4CFQBU0TZK Street, City, Country",Paid,567.36,www.example.com/PM2I3,Medium,3,BG1JTKXB,30.6,Returned,No,Credit Card,CODE7211,"NVBRMXQJFB Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
QW7AD5X0I9,2023-12-10,Customer_S84U4,Delivered,2023-12-10,Land,257.35,Product_UB781,8GXAX,AJTN4FGH,5F68X@example.com,"7OCI7IYAQC Street, City, Country",Unpaid,421.01,www.example.com/IW0LC,Medium,1,YX5NS6MX,25.23,Returned,No,Credit Card,CODE6603,"F43P1RS13C Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
0B2NCGPACP,2023-12-15,Customer_UUX4U,Delivered,2023-12-15,Air,326.74,Product_7ELKZ,DS4SM,EZGYX4RA,NQQ89@example.com,"360DW7GEJS Street, City, Country",Unpaid,154.91,www.example.com/DOO5C,Low,5,EZ4AN23C,24.76,Returned,No,PayPal,CODE8135,"MZZAB7ANPG Street, City, Country",No,2023-12-20,FedEx,Out for Delivery
LBLKZL5B7A,2023-12-01,Customer_USPV7,Shipped,2023-12-10,Air,68.78,Product_VV1B3,B0JF0,0HINKXJ8,X1L0J@example.com,"68UTI1XHHR Street, City, Country",Unpaid,317.79,www.example.com/OF23V,Low,1,PIBYVAU1,17.95,Not Returned,Yes,Bank Transfer,CODE8007,"WYM4LZL116 Street, City, Country",No,2023-12-15,DHL,In Transit
2A5VLHXRTU,2023-12-10,Customer_O96QD,Processing,2023-12-20,Air,372.63,Product_66DEK,KTA8P,6KTO412G,2TO0J@example.com,"L31VVMS4BZ Street, City, Country",Paid,633.17,www.example.com/3SING,Low,5,5N9DR2BR,9.02,Not Returned,Yes,Credit Card,CODE9401,"WNZM812P1F Street, City, Country",No,2023-12-20,UPS,Out for Delivery
IAMM8CTNYQ,2023-12-10,Customer_TJGSI,Delivered,2023-12-15,Sea,194.85,Product_6Z776,62KH8,9KOZB2KL,J6Y9D@example.com,"R6JN28D1TR Street, City, Country",Paid,743.59,www.example.com/TCJ5W,High,1,3RK2WHEE,29.38,Returned,No,PayPal,CODE1146,"RX5HD53P9Q Street, City, Country",No,2023-12-10,UPS,In Transit
UV71B08EBL,2023-12-01,Customer_QLJ9P,Processing,2023-12-10,Sea,187.65,Product_JC22E,NJGXY,8PBLSNY8,4LWBB@example.com,"MS28V2AM9I Street, City, Country",Paid,257.99,www.example.com/JJAI1,Low,2,XSWSWAYF,11.0,Not Returned,Yes,Bank Transfer,CODE6727,"DJ3DWJ34OQ Street, City, Country",Yes,2023-12-15,FedEx,In Transit
F1DTIPZKFF,2023-12-15,Customer_RNS9T,Shipped,2023-12-15,Sea,376.67,Product_UIOJZ,QBLAE,E4MTFGJV,P31SR@example.com,"JZTLM901MQ Street, City, Country",Paid,199.47,www.example.com/QSGCS,Low,5,LCMB4952,31.07,Returned,Yes,Credit Card,CODE7073,"LQUDUWXFA1 Street, City, Country",No,2023-12-20,FedEx,Delivered
4LX85MWW83,2023-12-01,Customer_IB0OO,Processing,2023-12-20,Sea,58.46,Product_O8FCE,V6GWF,FU85EJDS,A1DE1@example.com,"V02QONXA1Y Street, City, Country",Paid,50.2,www.example.com/0NGNE,High,5,3WKK4VO8,17.63,Not Returned,Yes,Bank Transfer,CODE3842,"9OX48H5EEM Street, City, Country",No,2023-12-15,FedEx,Out for Delivery
LB2EKDKN15,2023-12-01,Customer_2VM49,Delivered,2023-12-10,Land,294.02,Product_SKF4H,2A9D1,T9KWQIY8,TRE8B@example.com,"Z2JVY2MXF9 Street, City, Country",Paid,69.45,www.example.com/CZJTM,Low,5,WLX36ZNS,26.13,Not Returned,Yes,PayPal,CODE3845,"7Q7WXZI7OI Street, City, Country",No,2023-12-10,UPS,Delivered
1GQL40I41R,2023-12-01,Customer_0EVFJ,Delivered,2023-12-15,Land,441.54,Product_36Y0E,4D7IY,HEI0EBF7,FQ2GA@example.com,"PVMQA0QXJR Street, City, Country",Paid,902.97,www.example.com/2KREP,Low,2,UFAMQZFV,35.75,Not Returned,No,Bank Transfer,CODE5517,"UX5ESH4ORW Street, City, Country",Yes,2023-12-10,FedEx,Out for Delivery
UIG36DF012,2023-12-10,Customer_6YFU9,Shipped,2023-12-20,Air,308.57,Product_0MW7K,4GSRE,9QGULQMT,V6AKF@example.com,"QQZY1J49W5 Street, City, Country",Paid,716.57,www.example.com/EORCI,High,5,KANCX021,7.37,Returned,Yes,PayPal,CODE4463,"QDQ3CHJMEQ Street, City, Country",No,2023-12-10,FedEx,In Transit
KE06MZI4YS,2023-12-15,Customer_XJ57S,Processing,2023-12-10,Land,275.97,Product_N27JR,FBEUT,8TBPIOST,7XCBK@example.com,"YL69DHSDO1 Street, City, Country",Paid,562.75,www.example.com/AJRY4,Low,5,Z3J7JHQO,23.98,Returned,No,Bank Transfer,CODE5021,"SPLWVTI4A1 Street, City, Country",Yes,2023-12-20,DHL,Delivered
6AL6CPMPW2,2023-12-01,Customer_FKIUP,Delivered,2023-12-20,Land,187.02,Product_CKX2J,VEU59,X0I5KXYU,BIHV8@example.com,"UDDFP9FS3P Street, City, Country",Unpaid,281.77,www.example.com/07VWT,High,1,ATNN0KNL,21.69,Not Returned,Yes,Bank Transfer,CODE5467,"2BENA6IVMY Street, City, Country",No,2023-12-10,UPS,Out for Delivery
ZUKOZT8R75,2023-12-15,Customer_537EY,Shipped,2023-12-15,Land,139.03,Product_WTKOA,QSRP5,SKRH8RKX,TITXO@example.com,"D3VLIJRTDF Street, City, Country",Paid,165.11,www.example.com/DEPAG,Medium,4,IXCKBLT2,35.82,Not Returned,No,Bank Transfer,CODE6944,"JJPHAAMT40 Street, City, Country",Yes,2023-12-20,DHL,In Transit
YHVNAU4HLQ,2023-12-15,Customer_Q9C97,Delivered,2023-12-10,Sea,262.45,Product_0BHJ7,P3AFR,8EARN2DM,ILBFP@example.com,"T3UCXBMZCU Street, City, Country",Unpaid,565.08,www.example.com/MKBZ5,Low,3,MDKQRI3C,21.89,Returned,Yes,Credit Card,CODE8261,"Z77E7K18L6 Street, City, Country",No,2023-12-20,FedEx,Out for Delivery
HX5WZD6KN6,2023-12-10,Customer_Q0AZR,Processing,2023-12-15,Land,34.71,Product_4MXQ1,BDL53,PLB1PGFG,8D77E@example.com,"9D6TM8TJLR Street, City, Country",Unpaid,789.26,www.example.com/HN4W0,High,4,TAYVPOIK,17.57,Returned,No,Bank Transfer,CODE9213,"86BG59DF8P Street, City, Country",Yes,2023-12-15,UPS,Delivered
DU5WHST7DQ,2023-12-01,Customer_ZI2NI,Shipped,2023-12-15,Sea,188.01,Product_HOI5R,8IYY2,V7B2K2V7,7UBWA@example.com,"84UO6LT2FS Street, City, Country",Unpaid,68.99,www.example.com/NL5FK,High,3,T67QSTV8,38.03,Returned,Yes,Credit Card,CODE3328,"KC0EEW0DUF Street, City, Country",Yes,2023-12-20,DHL,In Transit
TXQPJBGLTA,2023-12-15,Customer_L4OZL,Processing,2023-12-15,Land,459.63,Product_Q2XC2,IF1FO,FZ5AOLSR,7BLLZ@example.com,"SIALLGG9PL Street, City, Country",Unpaid,602.73,www.example.com/3ZJ24,High,1,6H2OYQ0R,21.44,Returned,No,Credit Card,CODE9118,"YRT0N3FZET Street, City, Country",Yes,2023-12-10,UPS,Delivered
ZZJ5BKFHKI,2023-12-15,Customer_F7PHL,Shipped,2023-12-10,Land,216.37,Product_Y7KC7,ZN4M6,P4MLEECA,CP53N@example.com,"JQ5XZWJZ3T Street, City, Country",Unpaid,501.5,www.example.com/25HMJ,Low,2,TSWX71NW,19.71,Returned,Yes,Credit Card,CODE7256,"WTE3J6BSIQ Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
L1UGLGCVCL,2023-12-01,Customer_UVL2S,Delivered,2023-12-10,Land,368.66,Product_HFEOT,RTCID,PUOBL2QU,8PJ4R@example.com,"7QIYTXZHP8 Street, City, Country",Unpaid,430.49,www.example.com/9NRFA,Low,5,B8R5VU0G,49.91,Not Returned,Yes,Bank Transfer,CODE3884,"E4LD83SWFC Street, City, Country",Yes,2023-12-10,DHL,In Transit
IFI6ELP1KG,2023-12-10,Customer_X8ZQP,Shipped,2023-12-15,Land,397.72,Product_JZQPE,824D5,JPDVIIEL,5VY5J@example.com,"UCTOH4AH0F Street, City, Country",Unpaid,246.37,www.example.com/7OIUS,Medium,1,5SFGB1T8,45.53,Returned,No,PayPal,CODE9948,"L9DYMXC84S Street, City, Country",Yes,2023-12-10,UPS,In Transit
6FNGDNPBDP,2023-12-15,Customer_IWBWD,Delivered,2023-12-15,Sea,270.42,Product_JXZN1,DULTE,JAEDU6RS,ZX7JC@example.com,"NJS90Q6REK Street, City, Country",Unpaid,549.29,www.example.com/0LTAG,Medium,3,SW5R4U05,35.83,Not Returned,Yes,Bank Transfer,CODE6890,"RIC0J68HNW Street, City, Country",No,2023-12-10,DHL,In Transit
L6FKT3QTA8,2023-12-01,Customer_685DS,Delivered,2023-12-10,Sea,101.54,Product_2TBOA,N7HA9,E1S39H8X,XBX2B@example.com,"LQ0RLFD16R Street, City, Country",Paid,371.51,www.example.com/PHBZ0,High,2,JQ65XWNT,25.62,Returned,No,Credit Card,CODE8150,"CMD58MDYR6 Street, City, Country",No,2023-12-10,UPS,Delivered
WJ6JN5QEEC,2023-12-15,Customer_TL5BA,Shipped,2023-12-10,Sea,310.98,Product_694YW,NPOCD,ECXBUX6X,FVQ2P@example.com,"FLAO8I21PT Street, City, Country",Paid,374.43,www.example.com/9PLDG,Low,3,0AP764Y1,28.87,Returned,No,Bank Transfer,CODE2071,"EE1XP2K5FS Street, City, Country",Yes,2023-12-10,DHL,In Transit
DKRVIDARUV,2023-12-10,Customer_IKTX6,Shipped,2023-12-15,Sea,13.51,Product_5J0YA,WL8VR,T21VK18N,PBK58@example.com,"08VVSHXAQY Street, City, Country",Unpaid,548.36,www.example.com/M1K56,Low,1,N7AIWP2R,30.96,Returned,No,Bank Transfer,CODE5011,"XXZUQOGYU5 Street, City, Country",Yes,2023-12-20,FedEx,In Transit
J503HOYSYY,2023-12-10,Customer_1OOV8,Shipped,2023-12-10,Air,146.26,Product_HGQOL,G0AFC,FST7K9CY,JEQTI@example.com,"KJVI96PVLA Street, City, Country",Unpaid,200.62,www.example.com/4OVMU,Medium,3,0CRXE5N1,18.15,Not Returned,No,PayPal,CODE7776,"C1KG3CQJ03 Street, City, Country",No,2023-12-10,UPS,Out for Delivery
W048XTHEWP,2023-12-10,Customer_YJXYK,Processing,2023-12-10,Air,210.69,Product_YYDQZ,BDM8Z,ZI8GXPTV,GJPXU@example.com,"2ELTK30J3N Street, City, Country",Paid,470.05,www.example.com/SO1YS,Medium,3,9ES42U2J,32.91,Not Returned,Yes,Credit Card,CODE8587,"FUVJ41QQIM Street, City, Country",Yes,2023-12-15,DHL,In Transit
5TJKHR8QNQ,2023-12-10,Customer_DLHEN,Shipped,2023-12-20,Sea,409.92,Product_NB9VF,CWT1B,NMIPQ0BF,QZEGA@example.com,"O2B9ZCDGBD Street, City, Country",Paid,581.46,www.example.com/O5VWR,Low,3,ZRLM1QCD,8.89,Not Returned,No,PayPal,CODE5631,"WNAFJU1PM6 Street, City, Country",Yes,2023-12-15,UPS,Out for Delivery
126QE0FY84,2023-12-15,Customer_57PCG,Delivered,2023-12-10,Air,449.0,Product_603S5,EGQ8Z,FOBYUU4X,KKETK@example.com,"FI2UK18MSA Street, City, Country",Unpaid,798.34,www.example.com/WFJHY,Medium,1,MMVRLPO1,46.26,Not Returned,Yes,Credit Card,CODE7502,"I54DKWBF47 Street, City, Country",Yes,2023-12-15,UPS,In Transit
0SFXS5TL4D,2023-12-15,Customer_8IXSV,Delivered,2023-12-20,Sea,289.1,Product_9FWAG,OCR4T,LBGHDMFR,2QDBI@example.com,"TR93634HJQ Street, City, Country",Paid,233.8,www.example.com/XGHJN,High,5,TUWZZY2X,12.1,Not Returned,No,Bank Transfer,CODE4492,"1JQQSG2E3A Street, City, Country",No,2023-12-10,DHL,Delivered
2B2SZJCA7Q,2023-12-15,Customer_3Y8US,Delivered,2023-12-10,Land,167.7,Product_JU6FR,YTWWT,WJE2OQ0W,53676@example.com,"JTNEOT0AGT Street, City, Country",Unpaid,109.07,www.example.com/O0C39,Low,1,8YA0C84S,39.89,Returned,Yes,Credit Card,CODE1825,"69MI6HXVH5 Street, City, Country",Yes,2023-12-20,FedEx,Out for Delivery
YN089175Z5,2023-12-15,Customer_KBPJZ,Processing,2023-12-20,Sea,406.9,Product_9ACX3,SHYTJ,YHV9D78P,JASVN@example.com,"9DIIVJEBZC Street, City, Country",Unpaid,408.36,www.example.com/T8H4L,Low,5,LRIXSOFI,33.5,Not Returned,Yes,Credit Card,CODE6388,"06JP5OZXL7 Street, City, Country",No,2023-12-15,DHL,Out for Delivery
VESKQYSBVL,2023-12-15,Customer_61QNG,Delivered,2023-12-10,Air,208.28,Product_KEQZN,FYFY0,C832KJER,KHLNK@example.com,"L4WV51BIOR Street, City, Country",Paid,453.25,www.example.com/10XDH,Medium,2,BWHSN273,17.83,Not Returned,Yes,Bank Transfer,CODE1535,"GER1QJWORG Street, City, Country",Yes,2023-12-20,DHL,Out for Delivery
N38K2U9YNQ,2023-12-15,Customer_CPHOX,Shipped,2023-12-20,Sea,473.49,Product_KXJAK,74HMO,T56AJPAJ,8P9DF@example.com,"JY4ALM5SJX Street, City, Country",Unpaid,826.96,www.example.com/SM3UM,Low,3,AQ3072R3,13.17,Returned,Yes,PayPal,CODE4980,"JGDXVIRHDL Street, City, Country",No,2023-12-10,DHL,Delivered
U9AFNFHKL3,2023-12-01,Customer_HKGPP,Delivered,2023-12-20,Air,84.61,Product_YTRNN,G8DPO,VX4G7YBW,3OSZJ@example.com,"IPVY4626MZ Street, City, Country",Paid,294.69,www.example.com/MKRF6,Medium,3,IGSE2OUQ,28.23,Returned,No,Bank Transfer,CODE5132,"M16XEGNEIB Street, City, Country",Yes,2023-12-10,UPS,Delivered
JGY9GOHQNF,2023-12-01,Customer_P9V30,Processing,2023-12-10,Sea,437.31,Product_RWV49,R1IOB,GB98SURU,U67DC@example.com,"K5MA1IMKZK Street, City, Country",Paid,638.37,www.example.com/JKFCY,Low,1,W83FZH6H,19.01,Returned,No,PayPal,CODE7548,"3AI8VFA1T7 Street, City, Country",Yes,2023-12-15,DHL,Delivered
UFR510O9B3,2023-12-01,Customer_HGBTV,Shipped,2023-12-15,Land,349.19,Product_9611W,A3ZU0,1AVQJMPB,LI3XL@example.com,"SGXOX4936V Street, City, Country",Unpaid,715.77,www.example.com/E7RAY,High,2,4WKBVIWM,37.47,Not Returned,No,PayPal,CODE2427,"N3E5GWKOJL Street, City, Country",No,2023-12-20,DHL,Out for Delivery
724WPI135K,2023-12-10,Customer_CRGVR,Processing,2023-12-15,Sea,481.64,Product_SVT68,T59K2,LZVN0QMQ,44V5G@example.com,"OLU4N59X1G Street, City, Country",Unpaid,209.83,www.example.com/LFK3J,High,2,S40S2HU4,31.91,Not Returned,Yes,Credit Card,CODE9444,"FURBN7XQRG Street, City, Country",No,2023-12-20,DHL,Delivered
35GNB47HYG,2023-12-15,Customer_URJWC,Delivered,2023-12-10,Land,138.72,Product_0BBI1,691JR,KAEB2Y85,1AF8K@example.com,"WG6S5YF986 Street, City, Country",Paid,402.81,www.example.com/FU8DZ,Low,3,PWT28NMP,20.34,Not Returned,Yes,PayPal,CODE7786,"8243G65MDX Street, City, Country",Yes,2023-12-20,UPS,Out for Delivery
8CYGY2KV4C,2023-12-10,Customer_RVZMQ,Processing,2023-12-20,Land,372.86,Product_1X407,4IV0Q,VQKDF6GO,LXH8U@example.com,"FFBU2ADWNT Street, City, Country",Paid,65.79,www.example.com/3N7E9,High,2,WIKLB4WI,41.99,Returned,Yes,Credit Card,CODE2411,"5CTR26NFTO Street, City, Country",No,2023-12-15,UPS,Delivered
IAHRI16SJH,2023-12-01,Customer_MW36I,Processing,2023-12-20,Air,315.42,Product_VHPUW,DREIJ,ZUUIRV0M,600Q8@example.com,"QPMPI6R4LR Street, City, Country",Unpaid,671.82,www.example.com/39PVX,High,2,ATQVFP9P,14.77,Not Returned,Yes,PayPal,CODE3315,"AWG0QH4FZT Street, City, Country",Yes,2023-12-20,DHL,Delivered
SD6V7WASE8,2023-12-15,Customer_HIZ5K,Processing,2023-12-10,Land,299.17,Product_Q2ELX,O8VHY,L0PNZDR5,PTHPE@example.com,"1XK1DXHUBJ Street, City, Country",Paid,822.97,www.example.com/PLOZQ,Medium,2,LXK2VRF9,12.81,Not Returned,No,Credit Card,CODE1763,"JIX29ZMN36 Street, City, Country",No,2023-12-20,FedEx,In Transit
8Y5P7KQER4,2023-12-15,Customer_71KU0,Shipped,2023-12-10,Air,143.33,Product_PLCT9,KFPK7,SC79E661,C0CMW@example.com,"ML3SYL9RBV Street, City, Country",Unpaid,694.1,www.example.com/773X3,Medium,5,4JH3ABH7,47.93,Not Returned,Yes,Credit Card,CODE2340,"2W0AXKPPH8 Street, City, Country",Yes,2023-12-20,FedEx,In Transit
2AUOO0SIDA,2023-12-10,Customer_X5VCR,Delivered,2023-12-20,Land,135.84,Product_H2DDG,X7VWZ,OI7Q1X82,1DBU4@example.com,"V7PQWS2IH7 Street, City, Country",Paid,443.97,www.example.com/7A7NF,Low,1,RYF2XDGS,37.73,Returned,No,Bank Transfer,CODE4847,"V35Y1JN5HJ Street, City, Country",Yes,2023-12-20,DHL,In Transit
4GFTQUWKZ3,2023-12-01,Customer_5IIX7,Shipped,2023-12-20,Air,302.42,Product_4G1SU,7YGS3,F8850CKO,BFFP9@example.com,"PYAOLLDHDG Street, City, Country",Unpaid,580.71,www.example.com/BS8MH,Low,3,VWP95U0G,27.61,Returned,No,Credit Card,CODE7118,"3YAYNDOUHT Street, City, Country",Yes,2023-12-15,UPS,Delivered
YBZ5JMXUK5,2023-12-10,Customer_RILGG,Delivered,2023-12-20,Air,176.38,Product_G8D1Y,ZRFWR,4OHWO8N0,Y2XIV@example.com,"RJ3RDJSBGP Street, City, Country",Unpaid,76.76,www.example.com/FUPZU,High,2,VL745U5I,46.96,Not Returned,No,Bank Transfer,CODE5926,"ASKGP6R802 Street, City, Country",Yes,2023-12-15,UPS,Delivered
O5NW65KCKO,2023-12-15,Customer_O5NIW,Processing,2023-12-20,Sea,135.67,Product_MJTGM,9E0V2,43FBDNAO,1HMLJ@example.com,"KW6GGXRS10 Street, City, Country",Paid,902.05,www.example.com/Y5WEK,Medium,2,O15AOYXX,18.93,Returned,No,PayPal,CODE8035,"8Y1PVR8SBA Street, City, Country",Yes,2023-12-15,DHL,Delivered
3C8QCSXL4S,2023-12-10,Customer_Y15AO,Shipped,2023-12-15,Sea,447.73,Product_IB7WV,B9U9L,QQTE1UHL,UYBA7@example.com,"Q21204CWPE Street, City, Country",Paid,757.22,www.example.com/3SD33,Medium,5,XVJN64T2,20.59,Not Returned,No,Bank Transfer,CODE4181,"NC8HR8Q055 Street, City, Country",Yes,2023-12-10,DHL,Delivered
CXB61XAZM8,2023-12-01,Customer_SW31W,Shipped,2023-12-20,Land,330.0,Product_4TBNC,FUUP8,PG4J8YQR,G0VSB@example.com,"K90VSSXNRA Street, City, Country",Paid,316.71,www.example.com/ALRSP,Low,1,C2QI5KF5,32.01,Returned,No,Credit Card,CODE1135,"W8ZP21E1QN Street, City, Country",No,2023-12-20,UPS,Delivered
V6KJAHZLZ9,2023-12-15,Customer_D2YIP,Shipped,2023-12-10,Land,412.58,Product_J9OWZ,CIUMK,SXM30WJT,8EZCW@example.com,"2E4HELMHCZ Street, City, Country",Unpaid,364.5,www.example.com/SNM6G,Medium,5,9HW0S7JN,20.05,Not Returned,No,Credit Card,CODE1790,"DKRQKFEJZO Street, City, Country",No,2023-12-10,UPS,Delivered
7W1YRFC2PY,2023-12-01,Customer_3ARXP,Delivered,2023-12-20,Sea,347.58,Product_J81OA,AIMQT,ASLLMAZ7,Q2KZ8@example.com,"6L1G50MXO4 Street, City, Country",Unpaid,281.33,www.example.com/ZHFI9,High,2,RDC0LINB,46.41,Returned,No,Credit Card,CODE2194,"7V78BJJLHD Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
1PG7BXF3P7,2023-12-10,Customer_OS17G,Processing,2023-12-10,Sea,361.71,Product_Z07OG,NNR6G,TPZ37LYY,5SIT3@example.com,"T8UR3KCQDH Street, City, Country",Unpaid,956.85,www.example.com/7D2EO,Low,5,74Q967L8,5.96,Returned,No,PayPal,CODE2522,"WNV3Y8VTU0 Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
IGYG1EAB5P,2023-12-15,Customer_BBOZZ,Processing,2023-12-15,Land,37.42,Product_CWHTS,N9FWK,KKBARD2R,ODCBW@example.com,"W1SRRWO4O4 Street, City, Country",Unpaid,644.29,www.example.com/Y0LVZ,High,2,1UTA2V4M,47.94,Not Returned,Yes,PayPal,CODE7468,"4ULAEG42GI Street, City, Country",No,2023-12-15,UPS,Out for Delivery
8W4WOSJ80R,2023-12-01,Customer_H7B97,Delivered,2023-12-10,Sea,467.97,Product_IRT77,HBLMZ,GOV46U3F,0QXOV@example.com,"ZY3HCHT0IZ Street, City, Country",Unpaid,900.52,www.example.com/7X00T,Low,2,OZZ9BLX1,13.49,Not Returned,Yes,PayPal,CODE9417,"37ZX85CXQM Street, City, Country",No,2023-12-10,FedEx,Delivered
8F4E7T9WS1,2023-12-15,Customer_MDQZK,Delivered,2023-12-15,Sea,33.01,Product_NHTM1,ZOKLG,PK05KXG2,CH25I@example.com,"KRV4KCXN38 Street, City, Country",Paid,863.52,www.example.com/OB1II,High,1,THPMBKPK,13.95,Returned,No,Bank Transfer,CODE1248,"MWG0AOVSMJ Street, City, Country",No,2023-12-15,FedEx,Delivered
28DDWJKWTW,2023-12-15,Customer_SPB3D,Processing,2023-12-20,Sea,136.05,Product_VGK42,4GZSY,QTZ2IAC0,ODSVF@example.com,"E2QC1BUU57 Street, City, Country",Unpaid,476.75,www.example.com/VBOYK,Low,5,RA5CVACW,19.02,Not Returned,No,PayPal,CODE4789,"4WOGGO21KL Street, City, Country",Yes,2023-12-15,FedEx,In Transit
UH9Q0AO1H0,2023-12-01,Customer_JX589,Delivered,2023-12-15,Air,36.78,Product_OLJ1D,7JKD7,LXMBEBQV,5CC42@example.com,"7CRM4K7LRF Street, City, Country",Paid,198.96,www.example.com/FDREC,Low,1,3G2BIYVB,36.46,Not Returned,Yes,PayPal,CODE8995,"FY3KY2TOQB Street, City, Country",No,2023-12-15,DHL,Delivered
4HKNQYYXIC,2023-12-01,Customer_7UR0Q,Processing,2023-12-20,Sea,413.48,Product_ZVBC2,0JT0N,IQXBJB3R,GO33C@example.com,"HXUCTHA0QU Street, City, Country",Paid,581.99,www.example.com/PJ6WG,Medium,1,I3I8HJZS,13.36,Not Returned,No,Bank Transfer,CODE2357,"1UW2TTQ0KY Street, City, Country",No,2023-12-10,FedEx,Out for Delivery
6U97RRHQS3,2023-12-10,Customer_2J7UA,Shipped,2023-12-20,Land,348.24,Product_SHUP3,6RAKV,DNDXTWYN,LNGO4@example.com,"XMJ3KAK2ND Street, City, Country",Paid,411.44,www.example.com/HA8FD,Low,5,D0DWF3MN,28.88,Not Returned,No,Bank Transfer,CODE4424,"A6N6S3GYFS Street, City, Country",No,2023-12-20,DHL,Delivered
OOMMQWPARE,2023-12-10,Customer_F6RTJ,Delivered,2023-12-15,Land,34.13,Product_Q1RTY,W25WP,50GOQYOQ,NLWVS@example.com,"BP5RFEBG3C Street, City, Country",Paid,254.37,www.example.com/TPR09,Low,4,Y8P6KC6T,44.2,Not Returned,Yes,Bank Transfer,CODE2182,"XFSA6IECPI Street, City, Country",No,2023-12-15,FedEx,In Transit
PCQJGSVKGJ,2023-12-01,Customer_EJTGX,Shipped,2023-12-20,Air,189.95,Product_WX0ZL,SRLPS,BRHGZKBO,59V2M@example.com,"S46DXP82MC Street, City, Country",Paid,257.05,www.example.com/4WXCM,Low,1,QYQ5SX8I,18.74,Not Returned,No,PayPal,CODE7279,"AFVVULWHH1 Street, City, Country",Yes,2023-12-20,UPS,In Transit
T4URQ3NFAU,2023-12-10,Customer_JARWJ,Shipped,2023-12-20,Land,291.68,Product_NF4GH,TT6S6,U0Z5OT0J,JNOEB@example.com,"EECG84JXR5 Street, City, Country",Paid,762.45,www.example.com/ERKTG,High,1,HP1X83HZ,15.44,Returned,Yes,Bank Transfer,CODE8485,"KNMLUYEGZI Street, City, Country",Yes,2023-12-10,FedEx,In Transit
