Order ID,Tracking ID,Shipment Mode,Shipping Address,Customer Email,Delivery Date,Order Value,Product Description,Shipment Status,Order Total,Tracking URL,Product ID,Return Status,Estimated Delivery Date,Delivery Time Window,Shipping Carrier,Customs Clearance Status,Tracking Events,Shipment Cost
29XEX5VR7Q,UMJ0C0GG,Air,"FV0WSN6NWK Street, City, Country",F0AYG@example.com,2023-12-10,245.63,Product_SHVMO,Shipped,220.26,www.example.com/MCIO7,S9JCZZUC,Not Returned,2023-12-20,12:00 - 15:00,DHL,Cleared,Event_NWA4T,27.46
LIOE46Z6JM,QYOG8OJN,Sea,"VS24BPSU69 Street, City, Country",DECLE@example.com,2023-12-10,228.14,Product_28UDU,In Transit,357.85,www.example.com/S3024,7DCUJ8L7,Not Returned,2023-12-10,8:00 - 15:00,UPS,Pending,Event_Y7HRO,42.24
CFIRCJNC2Q,4C99TFF6,Air,"8ROB67Y0TC Street, City, Country",5MNVL@example.com,2023-12-15,206.63,Product_8R42V,Shipped,259.84,www.example.com/CGG62,TYAYI3ZE,Returned,2023-12-15,10:00 - 12:00,DHL,Cleared,Event_05EVT,32.71
V1EAFBYGG9,HHG7UYHE,Sea,"XUX4QNNCL7 Street, City, Country",57CH5@example.com,2023-12-10,204.61,Product_OHWRQ,Shipped,264.24,www.example.com/GIHB3,GCEYH08I,Returned,2023-12-20,9:00 - 13:00,UPS,Pending,Event_8Y0YC,30.27
UYFYG860Y9,FJEO6XBF,Land,"TDTT5V8AJV Street, City, Country",DG4PS@example.com,2023-12-15,448.37,Product_59NE1,Shipped,912.55,www.example.com/DILH7,OGHU4VTX,Not Returned,2023-12-10,11:00 - 15:00,DHL,Cleared,Event_D19NH,14.75
HO1HS1DWOI,X7VC94HJ,Land,"5D1J93Q9DK Street, City, Country",ITQAQ@example.com,2023-12-20,374.05,Product_06PVY,In Transit,605.38,www.example.com/IVML2,CGFBE1V6,Not Returned,2023-12-10,9:00 - 17:00,UPS,Pending,Event_9143W,30.08
G085FK5W2N,DSFLP1ZA,Sea,"J8D71UOMP4 Street, City, Country",7RVK1@example.com,2023-12-20,472.55,Product_5I87C,Delivered,617.91,www.example.com/KJOCC,M619GBK2,Not Returned,2023-12-20,10:00 - 17:00,DHL,Pending,Event_DS43J,34.27
VUBQJVSLED,YU7WARLT,Sea,"4DWN828ZTB Street, City, Country",Z8B61@example.com,2023-12-20,115.98,Product_H55CX,In Transit,674.13,www.example.com/JK9RX,9L9CNGJJ,Returned,2023-12-15,11:00 - 15:00,DHL,Pending,Event_W1IE6,37.58
JDSV6O7N4A,VIXUTVD4,Land,"VYQ40KSXFW Street, City, Country",4FDU9@example.com,2023-12-20,175.45,Product_R5AO5,In Transit,396.24,www.example.com/4S0OZ,QEQC2B57,Not Returned,2023-12-15,9:00 - 15:00,FedEx,Cleared,Event_7O0WV,36.88
KEWYFC0SHH,E2A864QE,Air,"OAGL8A8RLB Street, City, Country",17YKY@example.com,2023-12-15,144.84,Product_EVKXI,In Transit,137.84,www.example.com/03L5R,RNK827AY,Returned,2023-12-10,12:00 - 14:00,FedEx,Pending,Event_116AG,27.77
DYC1ARIEOK,6H0NKLM0,Land,"NP8BCH8XOP Street, City, Country",W2KGB@example.com,2023-12-20,102.86,Product_P6NB4,Delivered,843.66,www.example.com/KUCGH,HNM3GVU1,Returned,2023-12-20,11:00 - 17:00,FedEx,Pending,Event_0W67B,21.88
HHT100YRVC,V6R4K70S,Air,"BYXNF7NZBX Street, City, Country",MCTTB@example.com,2023-12-15,132.49,Product_YUUI0,In Transit,643.85,www.example.com/Z1JWR,758XUGI8,Not Returned,2023-12-20,9:00 - 15:00,DHL,Cleared,Event_K9OSH,19.9
FYG3VTF42L,9669PJ9L,Land,"ZKJ6FZYFJJ Street, City, Country",IN4WZ@example.com,2023-12-15,311.21,Product_B2L41,In Transit,689.82,www.example.com/FSQKQ,13VBFMBY,Not Returned,2023-12-15,12:00 - 14:00,DHL,Cleared,Event_22270,40.07
MDITUJUAV1,PZ3ZTK5Q,Air,"JRF9MZVXM2 Street, City, Country",TVJUD@example.com,2023-12-10,190.86,Product_TTXCQ,Shipped,124.34,www.example.com/BZKAW,1GLJ2OKF,Returned,2023-12-20,11:00 - 15:00,UPS,Cleared,Event_X8LV7,21.05
V7NGK0MQJF,ETDZP5QE,Air,"BB6GRDODM2 Street, City, Country",6IL2P@example.com,2023-12-20,283.54,Product_ZKX2D,In Transit,78.16,www.example.com/UX037,ICHN90CA,Returned,2023-12-10,8:00 - 17:00,FedEx,Cleared,Event_LX9AK,39.57
ZX629YKBFM,HO3EXLBL,Sea,"0PYPBE5QOY Street, City, Country",7EPNE@example.com,2023-12-10,226.71,Product_E8IZ8,In Transit,917.52,www.example.com/H71TF,BQU5667N,Not Returned,2023-12-10,10:00 - 17:00,FedEx,Cleared,Event_OMFRV,10.83
LTL5JC9S78,G0GZMFW7,Sea,"D4PINBFO8S Street, City, Country",UBOZ1@example.com,2023-12-20,485.68,Product_E66K3,In Transit,307.8,www.example.com/PFDMC,LA7O6EQF,Returned,2023-12-20,12:00 - 15:00,FedEx,Cleared,Event_5IZ8B,32.19
667X4K7LYZ,90Q4CXKS,Sea,"CFIUI7M2BP Street, City, Country",H9LYK@example.com,2023-12-10,375.1,Product_UJJDC,In Transit,410.46,www.example.com/D9F4E,WXDP0LMD,Returned,2023-12-10,10:00 - 12:00,FedEx,Cleared,Event_4427R,14.27
LW1I8VPXS5,7VUK9QA3,Sea,"8045A0EKPX Street, City, Country",7KYNA@example.com,2023-12-15,411.39,Product_J9Z17,In Transit,368.38,www.example.com/TJNBR,FV96QESP,Not Returned,2023-12-10,11:00 - 17:00,UPS,Pending,Event_IKQXG,40.87
MH62YOP0ZX,E4WIKSR5,Land,"BJO80NQK9P Street, City, Country",VLXFA@example.com,2023-12-20,282.96,Product_AMPBH,Shipped,736.46,www.example.com/9WK0E,3QW2U5BY,Not Returned,2023-12-15,10:00 - 12:00,DHL,Cleared,Event_VNXCW,38.44
UII8ECYR9I,CH24NA8A,Land,"2D2BE7QLT6 Street, City, Country",R3GH4@example.com,2023-12-10,244.81,Product_EQOVW,Shipped,694.08,www.example.com/8WALS,1RP19NEB,Not Returned,2023-12-15,10:00 - 13:00,UPS,Cleared,Event_EL0NR,23.87
S5JDH94JRT,T762VHAC,Land,"4XK84G7HAL Street, City, Country",341FV@example.com,2023-12-15,243.85,Product_VC1MH,Shipped,65.21,www.example.com/HA1KI,T3JZGHGM,Returned,2023-12-10,12:00 - 13:00,UPS,Pending,Event_LDYQ1,32.92
WB3WKVHH11,W2JZYGJS,Sea,"R4UJ7E57E5 Street, City, Country",JWOVB@example.com,2023-12-10,132.55,Product_L9AR1,Delivered,356.62,www.example.com/NR57F,JLLB4AZK,Not Returned,2023-12-15,8:00 - 15:00,UPS,Pending,Event_T5QBD,20.06
T0CDKWVSQW,EKPF3T6A,Sea,"33BZOOYPM9 Street, City, Country",DN11B@example.com,2023-12-20,288.06,Product_8OYXO,Delivered,821.32,www.example.com/MDTAN,3USUYVRF,Not Returned,2023-12-20,9:00 - 15:00,DHL,Cleared,Event_81593,44.96
4Y7WTO27AJ,7UI1YDXC,Land,"SSV0ES6FYK Street, City, Country",WQR9G@example.com,2023-12-20,461.77,Product_S7I7M,Delivered,782.07,www.example.com/YY6YW,MJRAJBQ9,Returned,2023-12-15,11:00 - 13:00,FedEx,Pending,Event_F98O5,15.0
S53QGCWNKD,J71NC0DF,Land,"HS1549X0QL Street, City, Country",ITCOJ@example.com,2023-12-10,138.14,Product_34N2A,Shipped,907.76,www.example.com/FGC6P,T9QZ67C2,Returned,2023-12-10,8:00 - 12:00,UPS,Pending,Event_XZN7Q,14.33
O4E1M4XBSG,529LOURL,Air,"3R7FYT0WEK Street, City, Country",0BYUI@example.com,2023-12-15,123.14,Product_LLL70,In Transit,98.19,www.example.com/XWI0E,1JAXPGC4,Returned,2023-12-15,8:00 - 13:00,UPS,Cleared,Event_RFJYJ,19.11
CSXKIRMZOT,KU2YPI1C,Land,"3IU0PB5GTM Street, City, Country",08UK0@example.com,2023-12-10,348.24,Product_030SK,Shipped,669.09,www.example.com/6GQ2X,FS95W5EA,Returned,2023-12-15,12:00 - 17:00,DHL,Cleared,Event_WM9A2,40.42
4DO778Y5ZU,BHRRCWPP,Air,"U3U9EVOER9 Street, City, Country",FM7SA@example.com,2023-12-10,224.67,Product_50D1L,Delivered,514.03,www.example.com/F9BIA,OB11VM9G,Returned,2023-12-10,8:00 - 12:00,DHL,Cleared,Event_FBQM1,24.95
K2AK9VFCF4,I0PDL42T,Land,"E1CQ5O0D0E Street, City, Country",420MC@example.com,2023-12-20,93.23,Product_49SSC,Delivered,855.58,www.example.com/TRNIH,WWPPHEJD,Returned,2023-12-20,8:00 - 16:00,FedEx,Pending,Event_5WSWS,11.08
W9SXBNFDM5,FQL0IYMG,Land,"43EUG916CQ Street, City, Country",0GLU8@example.com,2023-12-10,60.78,Product_DEQX6,In Transit,937.53,www.example.com/WO8Z4,87ECINZ0,Returned,2023-12-10,12:00 - 12:00,FedEx,Cleared,Event_US6BP,20.64
VOC4AOPU0T,NWUR4OEA,Land,"MXFRWUTA0I Street, City, Country",PDLQB@example.com,2023-12-20,74.38,Product_MMYVX,Shipped,628.7,www.example.com/HPXCN,SUTGG6QV,Returned,2023-12-15,8:00 - 16:00,FedEx,Cleared,Event_7OFOO,48.23
WO5GH3VBTX,U082U42O,Sea,"MR73AFMQF1 Street, City, Country",WVFDB@example.com,2023-12-10,490.17,Product_YZJYE,Shipped,501.2,www.example.com/2B7MN,VVRGGDJ1,Returned,2023-12-15,9:00 - 17:00,FedEx,Pending,Event_2BBLV,14.94
9Y7MF0JH95,0YYUP1VO,Land,"GBWBU9DBY5 Street, City, Country",HCGKM@example.com,2023-12-15,108.51,Product_XQJEF,Delivered,819.61,www.example.com/MCFLE,UTNVS8EU,Not Returned,2023-12-10,9:00 - 15:00,DHL,Pending,Event_GSU0A,31.48
WOWQJAP1FU,9LGHJA6Q,Land,"HTI2V17MQ0 Street, City, Country",HW506@example.com,2023-12-10,401.65,Product_IF6ZV,Shipped,866.6,www.example.com/H3TKS,6KVY94LD,Returned,2023-12-15,9:00 - 12:00,DHL,Cleared,Event_OX37T,22.82
B9DMHBUQ53,25ROJ269,Land,"O70S5TTIL4 Street, City, Country",PD94U@example.com,2023-12-15,108.06,Product_MCDKY,Delivered,784.23,www.example.com/CGN07,HJF80TVX,Returned,2023-12-20,12:00 - 13:00,UPS,Pending,Event_0VNOL,36.4
93D6J37AT0,ESHGUOCK,Air,"2USZNOWCGQ Street, City, Country",F6F1C@example.com,2023-12-20,193.9,Product_5PUT6,Shipped,227.18,www.example.com/7YT2Q,C76J9AQD,Not Returned,2023-12-20,12:00 - 14:00,UPS,Pending,Event_ZAPK0,24.52
VKJ0TX20TG,8764MEOF,Air,"FW5KWZV019 Street, City, Country",Z12EI@example.com,2023-12-20,260.62,Product_HGKKN,In Transit,840.39,www.example.com/LWBZX,T0N4RU2U,Not Returned,2023-12-20,12:00 - 14:00,FedEx,Cleared,Event_BC1PG,22.3
5UWNZLV3FI,TN1WNDB0,Land,"XUETD30A9O Street, City, Country",3AAW0@example.com,2023-12-20,244.31,Product_NYEAN,Shipped,737.89,www.example.com/RNC73,W9XQATVX,Not Returned,2023-12-10,11:00 - 13:00,DHL,Pending,Event_U3QNH,17.11
FYTTNWN3CU,I53VU71V,Air,"JJCX90X072 Street, City, Country",DVGHB@example.com,2023-12-20,184.38,Product_9575J,Shipped,884.98,www.example.com/AKQA0,HG8UZ92P,Returned,2023-12-10,11:00 - 12:00,FedEx,Cleared,Event_HSZAY,17.59
TL9S63ZW8W,PZ42WWYU,Sea,"CC2ZIQGXGP Street, City, Country",D2USF@example.com,2023-12-10,164.65,Product_R3BV8,Shipped,792.18,www.example.com/APAYV,F7W90P83,Returned,2023-12-10,10:00 - 14:00,UPS,Pending,Event_2DQ9V,25.15
4EDL9HQRSN,9OQR573F,Sea,"6QBV3X520C Street, City, Country",W39ZJ@example.com,2023-12-15,289.07,Product_3FHR1,In Transit,64.65,www.example.com/5D6AR,L33U3IRY,Returned,2023-12-15,11:00 - 15:00,FedEx,Pending,Event_1CYGQ,26.17
A76SZLEAKL,ZV4PQ2SQ,Air,"TYOZVNNU7C Street, City, Country",HG6S2@example.com,2023-12-20,56.93,Product_K56KN,In Transit,588.33,www.example.com/P5XF0,K66Z6L0Z,Returned,2023-12-10,11:00 - 13:00,FedEx,Pending,Event_UEZMO,13.23
QPV2L7I46B,PP7O0U0V,Air,"T21OQYZ94F Street, City, Country",CFC35@example.com,2023-12-15,210.21,Product_Y8AFD,Shipped,274.74,www.example.com/7LCEG,0IKHNZU0,Not Returned,2023-12-15,9:00 - 13:00,FedEx,Pending,Event_GJT51,36.31
W1NC2RBING,3MG92ILM,Sea,"E1A9MB6YFI Street, City, Country",74AY2@example.com,2023-12-20,131.76,Product_OPL1R,Delivered,577.08,www.example.com/58PLU,D0RY3ARE,Not Returned,2023-12-15,10:00 - 14:00,FedEx,Cleared,Event_VRWRS,10.91
B0Z0BPC15I,7CJQ3LTI,Air,"ZEGSMN7K53 Street, City, Country",8C2DO@example.com,2023-12-20,112.88,Product_09X9N,In Transit,68.12,www.example.com/DSI7I,IA62DD98,Not Returned,2023-12-20,9:00 - 17:00,DHL,Pending,Event_K4FZG,45.18
81DSZ8TT30,V4BUQ9M5,Air,"HJDYZ38NQI Street, City, Country",6ET7F@example.com,2023-12-15,160.1,Product_7AV5R,Shipped,655.05,www.example.com/PCZ3Y,13Q2VLYK,Not Returned,2023-12-20,9:00 - 16:00,DHL,Pending,Event_G5JIV,11.2
27LABYMJJ7,5QRCNXA2,Land,"BCA5PTA9FM Street, City, Country",7IYDJ@example.com,2023-12-20,101.57,Product_QETW0,Delivered,427.68,www.example.com/T13WA,3CYUXX7Z,Returned,2023-12-10,12:00 - 16:00,DHL,Pending,Event_PNRYL,12.1
MGIUEC6P0X,DZ48LWBL,Air,"AHP4S8Z1E1 Street, City, Country",VWWLR@example.com,2023-12-15,437.48,Product_1TPDG,Delivered,200.64,www.example.com/0RLWF,MG0PNDD7,Not Returned,2023-12-15,9:00 - 17:00,UPS,Pending,Event_36JZO,35.85
XFZOCX09ND,JN57F3O6,Land,"IK7DABM3OF Street, City, Country",JLGQX@example.com,2023-12-10,361.45,Product_YOOJG,In Transit,422.91,www.example.com/SG44W,OYS1QZT5,Returned,2023-12-10,12:00 - 14:00,FedEx,Pending,Event_NXQO3,19.52
SSVCU5797Q,OJZ4LOGY,Land,"NRAKBZIC0J Street, City, Country",X66KP@example.com,2023-12-10,449.54,Product_TZOZZ,In Transit,477.96,www.example.com/EV6D9,FEALY112,Returned,2023-12-20,11:00 - 12:00,UPS,Pending,Event_S2FXP,32.98
JNMIP32GB6,J7IBZDTR,Sea,"8NZAPYMHBI Street, City, Country",SEZKI@example.com,2023-12-20,70.99,Product_IR7K5,Delivered,136.75,www.example.com/6M2L3,W1USFXEW,Returned,2023-12-20,9:00 - 16:00,DHL,Pending,Event_87U04,48.52
P3Y0MB76WZ,A992KDJO,Sea,"G6OVS4UN1Y Street, City, Country",M46OC@example.com,2023-12-20,230.16,Product_7096V,In Transit,897.66,www.example.com/H8QUN,WLFG28RX,Returned,2023-12-10,10:00 - 12:00,UPS,Pending,Event_FGG3K,21.45
VBWWEF2GY2,2T8I2LX7,Land,"F57WI0BX9B Street, City, Country",PKM10@example.com,2023-12-15,315.05,Product_YUYPY,Shipped,253.96,www.example.com/9MFUL,COYBP5KG,Returned,2023-12-10,9:00 - 17:00,DHL,Cleared,Event_CG9Q4,45.05
NVH1HAAO6F,MEEAQ6TY,Sea,"HF6TZC6VMD Street, City, Country",X213J@example.com,2023-12-20,497.18,Product_URGMR,Shipped,71.66,www.example.com/38IUX,WO9PJ8A4,Not Returned,2023-12-20,8:00 - 13:00,DHL,Pending,Event_MZEBU,24.33
BDAAKR57L1,SMFHG77W,Land,"JCZX9N9ALJ Street, City, Country",5VDPS@example.com,2023-12-10,128.98,Product_KQI16,Shipped,931.95,www.example.com/WO7O8,QLMEKJ8Q,Returned,2023-12-15,9:00 - 12:00,DHL,Pending,Event_6Z7KC,25.52
ZOC9RLMSFZ,KRQFN8OM,Sea,"6FQCTWCV3T Street, City, Country",0CBCH@example.com,2023-12-15,412.3,Product_T8UNY,In Transit,95.58,www.example.com/DJT5C,KTUSRPSD,Not Returned,2023-12-20,12:00 - 17:00,FedEx,Pending,Event_XHDAE,47.54
5H906P68NR,G5E25BDY,Land,"9I86V1714N Street, City, Country",Z463N@example.com,2023-12-20,478.23,Product_KF5Y8,Delivered,209.05,www.example.com/O1W2W,JMQHXSL2,Not Returned,2023-12-15,11:00 - 17:00,FedEx,Pending,Event_ESQAB,29.3
8A0EU8UMG6,4AZQ8C6V,Land,"Y4DHGYWB7C Street, City, Country",4NKB7@example.com,2023-12-10,164.98,Product_84ZLZ,Delivered,957.82,www.example.com/YBFA6,9H3ST395,Not Returned,2023-12-10,9:00 - 12:00,DHL,Cleared,Event_61JZK,37.55
A5VP8DS4B2,FIYG1W0F,Air,"7F3VB1DTV0 Street, City, Country",CJ98S@example.com,2023-12-10,373.31,Product_LUUHF,Shipped,477.82,www.example.com/QFI3Y,8GKCTFVS,Not Returned,2023-12-10,11:00 - 16:00,FedEx,Pending,Event_W5O32,10.87
E79OZV6R81,VG5PABRA,Sea,"FVVQR6FW1G Street, City, Country",NT1C6@example.com,2023-12-15,400.1,Product_FG19X,Shipped,128.93,www.example.com/PEG08,2TW4AZHQ,Returned,2023-12-10,11:00 - 17:00,FedEx,Cleared,Event_X1F3L,12.67
GVDVHSX83N,ZFC4CLAJ,Sea,"PRULC7518I Street, City, Country",ITZR6@example.com,2023-12-10,474.39,Product_LBVHP,In Transit,242.88,www.example.com/9U7A2,0RP6X4CY,Returned,2023-12-15,12:00 - 12:00,UPS,Pending,Event_HDA7E,43.56
S8BAZ3H6YG,IKM4Z4OD,Land,"BW9ADHJK02 Street, City, Country",GBV34@example.com,2023-12-20,180.86,Product_K1EK3,Delivered,728.29,www.example.com/I2NDS,QFITJ3IC,Not Returned,2023-12-15,11:00 - 16:00,FedEx,Pending,Event_U1TWY,43.34
V0BIUISLHS,88MM0MI6,Land,"6BB6VAC222 Street, City, Country",RPSI8@example.com,2023-12-15,443.95,Product_GEXYV,Delivered,492.2,www.example.com/RCBB0,S10MK0YD,Returned,2023-12-15,10:00 - 12:00,UPS,Cleared,Event_C99C2,16.93
140O3LIQHQ,WO4UOZAB,Land,"KY931U589X Street, City, Country",L6JRJ@example.com,2023-12-15,413.47,Product_8MNZU,In Transit,713.21,www.example.com/J5BMR,ZAF72UOR,Returned,2023-12-10,8:00 - 13:00,UPS,Cleared,Event_GDQE4,43.57
V351UQORXK,PB4IXOY5,Sea,"J6Z4C4NY8A Street, City, Country",4CAUC@example.com,2023-12-10,78.44,Product_WJWCT,In Transit,494.78,www.example.com/F9GDK,YQI80BKH,Not Returned,2023-12-20,12:00 - 17:00,UPS,Cleared,Event_FHU6V,33.44
N3XJQTE4LA,53FNRDQG,Land,"GA2MXQNL1H Street, City, Country",BDNW9@example.com,2023-12-15,83.42,Product_Q5947,Shipped,90.33,www.example.com/IHNPE,G3GOQNRW,Not Returned,2023-12-20,11:00 - 17:00,DHL,Cleared,Event_GPQXE,30.37
RFRWCH4EP0,PEBUYHAA,Sea,"R7LWY52R8J Street, City, Country",R16W8@example.com,2023-12-10,477.7,Product_AAGGA,Delivered,427.69,www.example.com/JRM8J,XETR96BN,Returned,2023-12-10,10:00 - 14:00,FedEx,Pending,Event_16VM3,46.68
29IT8LB9PF,UA93FPMU,Land,"2O1VJ1CPQZ Street, City, Country",6PQW3@example.com,2023-12-10,84.43,Product_D8JTJ,Delivered,971.99,www.example.com/S6YMR,0WF54FIP,Not Returned,2023-12-20,11:00 - 14:00,DHL,Cleared,Event_K1ZB0,16.2
G3C6RT2BYE,2M2MTPHK,Land,"C75KC5LPDM Street, City, Country",H1JHF@example.com,2023-12-20,311.31,Product_DR7IM,In Transit,289.4,www.example.com/YW1P9,8I6NQM0R,Not Returned,2023-12-20,9:00 - 12:00,DHL,Pending,Event_IRBBG,31.45
R7XT5ZKQWF,OGJPTKJW,Sea,"WVTV65I7WG Street, City, Country",I2L5K@example.com,2023-12-10,125.16,Product_G6A8H,Shipped,285.44,www.example.com/AWVNQ,XECO9PNJ,Returned,2023-12-20,12:00 - 15:00,FedEx,Pending,Event_KML26,49.36
R0EDR2E30K,9JOCLJRV,Land,"6CCAS4R1L5 Street, City, Country",3C37T@example.com,2023-12-15,321.27,Product_9B252,In Transit,309.91,www.example.com/7DOBZ,V71LOXMW,Not Returned,2023-12-15,9:00 - 15:00,UPS,Pending,Event_KUE1G,13.89
3ICHN7CM27,MFHQ4569,Land,"MV90XR37ZO Street, City, Country",IAT0B@example.com,2023-12-10,467.28,Product_VQV5R,In Transit,834.85,www.example.com/KODQN,ZV8YSIVD,Not Returned,2023-12-10,8:00 - 15:00,FedEx,Cleared,Event_LD3XW,32.37
0SZO98QRN5,TMH88E87,Sea,"NB6C5XYKLI Street, City, Country",TBT83@example.com,2023-12-20,80.14,Product_LP1U7,Shipped,676.84,www.example.com/OX60O,329MHFRZ,Not Returned,2023-12-20,8:00 - 17:00,FedEx,Cleared,Event_WU9Q6,34.55
FLX1HVO3WP,1U93V81Q,Land,"09DBPXA20L Street, City, Country",Q993O@example.com,2023-12-15,223.57,Product_TYDE7,Delivered,596.42,www.example.com/PK119,1D8SWSDG,Not Returned,2023-12-20,8:00 - 13:00,FedEx,Pending,Event_WQ7IO,39.11
6BFJOPT0UG,DCDFLTNE,Air,"0CI10FHHIG Street, City, Country",PZK59@example.com,2023-12-15,303.59,Product_7W34P,Shipped,338.75,www.example.com/CBE1F,47V7YI8E,Not Returned,2023-12-15,11:00 - 16:00,DHL,Cleared,Event_GMT2J,19.43
FT4XNKKPK3,9Q2C60WT,Land,"CXDMOMB2DH Street, City, Country",BIX2Q@example.com,2023-12-20,459.64,Product_F3RQ0,Delivered,223.79,www.example.com/FISQL,7GD75C9O,Not Returned,2023-12-10,12:00 - 17:00,UPS,Pending,Event_ZDD7I,45.55
P9WKGVHY3I,74M817HI,Air,"1RWH76Z6UG Street, City, Country",X2SWC@example.com,2023-12-15,55.77,Product_A1D0E,In Transit,349.09,www.example.com/UK8RF,DIUNX7PY,Returned,2023-12-20,10:00 - 17:00,DHL,Pending,Event_84BY7,42.58
87QIL6ILSK,Q3KNBNKN,Land,"YXK7MLG4TK Street, City, Country",09PZV@example.com,2023-12-15,351.82,Product_1M3NQ,Shipped,450.36,www.example.com/VO5BL,MDFDQI2K,Not Returned,2023-12-15,9:00 - 14:00,DHL,Pending,Event_ELZEO,29.98
AJCW11HK2V,8AZZ83EP,Air,"A7J96HMF3T Street, City, Country",B1ELK@example.com,2023-12-10,151.83,Product_BFW90,Delivered,809.88,www.example.com/PQSAV,W0A0CQPM,Not Returned,2023-12-15,12:00 - 15:00,FedEx,Cleared,Event_7NDEL,12.81
RYSYAC3SFT,E0TG53M4,Land,"6W8H9IZTX8 Street, City, Country",2J7F1@example.com,2023-12-15,317.17,Product_DZFZY,Delivered,530.1,www.example.com/U5LDD,5LKGC42W,Not Returned,2023-12-20,12:00 - 12:00,FedEx,Pending,Event_WJZ2S,49.08
UWG4ARM22L,UOTXLRMV,Sea,"0PCTNQDBFC Street, City, Country",GD500@example.com,2023-12-20,482.74,Product_6LFXT,Shipped,371.84,www.example.com/78WZV,G9O4PRQC,Returned,2023-12-10,10:00 - 17:00,FedEx,Cleared,Event_J35FJ,10.04
1VQFQVY4LB,WGMG481E,Air,"VFHEXLY526 Street, City, Country",OSO4L@example.com,2023-12-10,379.61,Product_92GJ9,Delivered,357.25,www.example.com/A3PTR,B13IDPFK,Not Returned,2023-12-20,12:00 - 14:00,UPS,Cleared,Event_A64VB,34.95
Q9IKAMP96N,LQ1GHM05,Sea,"6TTC20Z8R5 Street, City, Country",Z8B1G@example.com,2023-12-10,483.36,Product_9GZ11,In Transit,443.0,www.example.com/IXNZ4,AZ41VJ8N,Not Returned,2023-12-20,8:00 - 17:00,UPS,Cleared,Event_H69K4,10.39
34TJMQ36QG,VDKOTBLY,Sea,"8XJLC3099J Street, City, Country",LYGAG@example.com,2023-12-15,370.6,Product_M4A4H,Shipped,994.29,www.example.com/ZIWO0,G59MYXQZ,Returned,2023-12-15,10:00 - 16:00,DHL,Cleared,Event_C1DJ1,42.47
RA87MS92RH,KQBF4H58,Sea,"5LWRUWSXJY Street, City, Country",FDJM8@example.com,2023-12-15,233.57,Product_ZM3F5,Shipped,659.49,www.example.com/XVML3,R7YK3X7T,Returned,2023-12-15,11:00 - 14:00,DHL,Cleared,Event_W4ILX,25.88
BFCYD74JI9,BIYQJQZ6,Sea,"VL53CIJUG6 Street, City, Country",XQ4EL@example.com,2023-12-20,401.12,Product_AB1ON,Shipped,715.49,www.example.com/Y04B4,5BL6FBN8,Not Returned,2023-12-20,9:00 - 12:00,FedEx,Cleared,Event_LOE8A,37.14
FSY99018U4,7AHFEM29,Land,"ZMERADCIPO Street, City, Country",JUOYZ@example.com,2023-12-20,270.23,Product_GJC4L,Delivered,607.43,www.example.com/IC7YT,2PGPRK3U,Not Returned,2023-12-15,8:00 - 13:00,FedEx,Pending,Event_8173B,34.43
3W1ILRMJPE,ZAKP6ZDU,Air,"TYXXS5X4PP Street, City, Country",B4Q0K@example.com,2023-12-15,431.0,Product_XEZHW,Delivered,890.41,www.example.com/5M349,IMGGDZ8A,Not Returned,2023-12-20,8:00 - 15:00,UPS,Cleared,Event_P1Y27,32.83
SO3W990CC8,ICIBDM5B,Air,"ACCFPBBBSQ Street, City, Country",IFKHY@example.com,2023-12-10,209.27,Product_RI27O,Delivered,833.86,www.example.com/RCUFO,WA42GJ8O,Returned,2023-12-20,12:00 - 14:00,FedEx,Cleared,Event_FF2QT,42.0
G7BDMSKKUA,U5T6V0JZ,Air,"51QGYWA8N3 Street, City, Country",RPBAJ@example.com,2023-12-10,100.64,Product_ASJGI,Delivered,798.43,www.example.com/9KJDW,PHO35BBC,Returned,2023-12-10,10:00 - 13:00,UPS,Pending,Event_UPJQ0,37.52
LG4Z7HO47T,M6MM1G40,Sea,"3O2140K4E7 Street, City, Country",99RJP@example.com,2023-12-10,180.41,Product_9YC3M,Delivered,303.54,www.example.com/16KBO,38T9QBE3,Not Returned,2023-12-20,10:00 - 14:00,UPS,Pending,Event_FLJN3,44.22
23O8C1MCEF,G1EZKB8Y,Sea,"ZMUXAL49B2 Street, City, Country",1WBZP@example.com,2023-12-15,234.71,Product_FIDK4,Shipped,475.68,www.example.com/YQRPB,16Y7E0BL,Not Returned,2023-12-10,9:00 - 17:00,FedEx,Cleared,Event_KMGY5,33.74
RQSQXZH3ZX,AZER8A9S,Air,"97XNHDMZ6T Street, City, Country",VEWI9@example.com,2023-12-15,154.29,Product_20PGZ,Delivered,547.93,www.example.com/4J6QW,TM88QPNA,Returned,2023-12-15,12:00 - 15:00,DHL,Pending,Event_14B2S,10.18
GJPXWI187F,54J3CS9P,Sea,"DGOUHDH6QZ Street, City, Country",89C8X@example.com,2023-12-15,422.05,Product_5R49U,Delivered,119.17,www.example.com/V5FFN,PR0CTAT9,Not Returned,2023-12-20,10:00 - 16:00,UPS,Cleared,Event_Y9ZSN,46.81
7EAXIZ4NHK,ZASHMFEL,Sea,"L4LPRSMUEA Street, City, Country",FMNG1@example.com,2023-12-20,228.15,Product_LRRN2,Shipped,665.64,www.example.com/8T05E,M8XMH5W0,Not Returned,2023-12-20,12:00 - 16:00,UPS,Pending,Event_XOLBW,40.18
